config,bit_size,type,VIT_FIRST,VIT_MIDDLE,VIT_LAST,QFORMER_FIRST,QFORMER_MIDDLE,QFORMER_LAST,LLM_FIRST,LLM_MIDDLE,LLM_LAST,METEOR,CIDEr
657,6,ATTENTION,1,0,0,0,0,0,0,0,0,0.26819480403062185,1.2135113915959301
1043,5,BOTH,1,0,1,1,1,1,0,0,0,0.14674514962310398,0.2203193457711669
801,6,BOTH,0,0,0,0,1,1,0,0,0,0.2778187109212796,1.280785255786987
507,8,BOTH,1,1,1,0,0,1,1,1,1,0.2742153697374485,1.2582200234866614
92,16,MLP,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
36,16,MLP,0,0,0,1,0,0,1,1,1,0.2785208443350772,1.2852764152502318
518,8,BOTH,0,0,0,1,0,1,0,0,0,0.27887690363790396,1.2860107910331067
990,5,ATTENTION,0,0,0,1,1,1,1,1,1,0.2776623289642982,1.2825037584404828
837,5,MLP,0,0,0,1,1,1,1,1,1,0.15421579093383528,0.2041313520068872
572,6,MLP,0,0,1,0,0,0,0,0,0,0.27415610012228897,1.2269695703528734
915,5,MLP,1,1,1,0,0,0,1,1,0,0.022731832567537094,0.003641138420905276
391,8,ATTENTION,1,0,1,1,1,1,1,1,1,0.277860544334632,1.2776053506689535
689,6,ATTENTION,1,1,1,0,1,0,1,1,1,0.26673955493299345,1.1874396094812627
116,16,ATTENTION,0,1,1,1,1,1,1,1,1,0.27851928376294693,1.2852131063914425
927,5,MLP,1,1,1,0,0,0,1,1,1,0.024910531832376875,0.002102127233123678
435,8,ATTENTION,1,1,1,0,0,0,0,0,0,0.27786666840054836,1.2750848440269638
974,5,ATTENTION,0,0,0,0,0,1,1,1,1,0.2771798313520781,1.2716402942290197
785,6,BOTH,0,0,0,0,1,0,0,0,0,0.2780641250580817,1.2797570100343387
737,6,ATTENTION,1,1,1,0,0,0,0,1,1,0.2670303343691356,1.1889801617742006
852,5,MLP,1,1,0,1,1,1,1,1,1,0.040145352515622144,0.019537953973369257
437,8,ATTENTION,1,1,1,1,1,1,1,0,0,0.27771094013758973,1.2748510059248088
14,16,MLP,0,0,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
629,6,MLP,0,0,0,1,1,1,0,1,0,0.2788686539253022,1.2826645878633953
93,16,ATTENTION,0,0,0,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
484,8,BOTH,1,0,1,1,1,1,1,1,1,0.2762611576336676,1.2696886443847553
908,5,MLP,0,0,0,1,1,1,0,1,0,0.27437073085235597,1.2586827080323735
531,8,BOTH,1,1,1,0,0,0,1,0,0,0.2777237131457596,1.2769391177082727
762,6,BOTH,1,1,0,0,0,0,0,0,0,0.24452867143906165,1.0757499094540968
736,6,ATTENTION,1,1,1,1,1,1,0,1,1,0.26693491760570304,1.195565473292705
1002,5,ATTENTION,0,0,0,0,0,0,0,1,0,0.2785208443350772,1.2852764152502318
89,16,MLP,1,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
863,5,MLP,0,1,1,0,0,0,0,0,0,0.11116947605414149,0.09488849327408021
956,5,ATTENTION,0,1,1,0,0,0,0,0,0,0.273375655232794,1.2415256949104028
485,8,BOTH,1,0,1,1,1,1,0,0,0,0.2767800303155384,1.2708042404198885
1029,5,BOTH,1,0,0,0,0,0,0,0,0,0.23555130662986346,0.993034758165045
608,6,MLP,1,1,1,1,0,1,1,1,1,0.22360767628027875,0.9456258451329649
844,5,MLP,0,1,0,1,1,1,1,1,1,0.054080821364324516,0.030626907846922683
492,8,BOTH,1,1,1,1,1,1,1,1,1,0.27460850662390995,1.2602041330414018
921,5,MLP,0,0,0,0,0,0,1,0,1,0.14443198222836415,0.22279045286096158
101,16,ATTENTION,0,1,0,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
800,6,BOTH,0,0,0,0,1,1,1,1,1,0.2494580026194176,1.1135394639825327
58,16,MLP,1,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
864,5,MLP,1,1,1,1,1,1,1,1,1,0.024910531832376875,0.002102127233123678
186,16,BOTH,0,0,0,1,1,1,1,1,1,0.2785271331383665,1.2852207375047249
873,5,MLP,0,0,0,1,0,0,1,1,1,0.15421579093383528,0.2041313520068872
402,8,ATTENTION,1,1,1,0,0,0,0,0,0,0.27786666840054836,1.2750848440269638
820,6,BOTH,0,0,0,0,0,0,0,0,1,0.27510283318414686,1.2635236687151803
191,16,BOTH,1,0,0,0,0,0,1,1,1,0.2785271331383665,1.2852207375047249
421,8,ATTENTION,0,0,0,1,1,0,0,0,0,0.2786084714212416,1.2860592992203264
140,16,ATTENTION,1,1,1,1,1,0,0,0,0,0.27851928376294693,1.2852131063914425
788,6,BOTH,0,0,0,0,0,1,1,1,1,0.24924625278084078,1.1119992746760778
358,8,MLP,0,0,0,1,1,1,1,1,0,0.2787560311697818,1.2879579390148084
581,6,MLP,0,1,1,1,1,1,1,1,1,0.24472238908440105,1.0702811845559312
215,16,BOTH,1,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
160,16,ATTENTION,0,0,0,1,1,1,1,0,0,0.2785208443350772,1.2852764152502318
547,8,BOTH,1,1,1,0,0,0,1,0,1,0.2759984937375281,1.2691749518883422
335,8,MLP,0,0,0,0,1,1,1,1,1,0.2782263035104425,1.27793685233323
1008,5,ATTENTION,1,1,1,0,0,0,1,1,0,0.24590725982829476,1.064162286591715
165,16,ATTENTION,0,0,0,0,0,0,0,1,0,0.2785208443350772,1.2852764152502318
761,6,BOTH,1,1,0,0,0,0,1,1,1,0.21645668328625883,0.8980877449248724
895,5,MLP,1,1,1,1,1,1,1,1,1,0.024910531832376875,0.002102127233123678
580,6,MLP,1,0,1,0,0,0,0,0,0,0.24563211081179712,1.071955635726424
912,5,MLP,0,0,0,1,1,1,0,0,1,0.2779955362642533,1.2714877106453333
112,16,ATTENTION,1,0,1,1,1,1,1,1,1,0.27851928376294693,1.2852131063914425
84,16,MLP,0,0,0,0,0,0,1,0,1,0.2785271331383665,1.2852207375047249
162,16,ATTENTION,1,1,1,1,1,1,0,1,0,0.27851928376294693,1.2852131063914425
509,8,BOTH,0,0,0,0,0,1,1,1,1,0.27797584090140753,1.2775903175950443
67,16,MLP,0,0,0,1,1,1,1,0,0,0.2785208443350772,1.2852764152502318
646,6,MLP,0,0,0,0,0,0,0,1,1,0.2738502050226438,1.2520177779980803
283,8,MLP,1,0,0,1,1,1,0,0,0,0.277217720735029,1.28144412097031
233,16,BOTH,1,1,1,1,1,0,0,0,0,0.27851928376294693,1.2852131063914425
105,16,ATTENTION,0,0,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
763,6,BOTH,1,0,1,1,1,1,1,1,1,0.2126167070930783,0.8592835405326757
193,16,BOTH,0,1,0,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
1012,5,ATTENTION,1,1,1,0,0,0,1,0,1,0.24590725982829476,1.064162286591715
718,6,ATTENTION,0,0,0,1,1,1,1,0,0,0.27864433211692125,1.2844142984448899
510,8,BOTH,0,0,0,0,0,1,0,0,0,0.27868335101333513,1.2851337716252758
667,6,ATTENTION,1,1,0,1,1,1,0,0,0,0.2683083679569595,1.2215813466038776
811,6,BOTH,0,0,0,1,1,1,1,0,0,0.2580289184901281,1.1642669136845094
592,6,MLP,1,1,1,1,0,0,1,1,1,0.22360767628027875,0.9456258451329649
108,16,ATTENTION,1,1,0,1,1,1,1,1,1,0.27851928376294693,1.2852131063914425
109,16,ATTENTION,1,1,0,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
830,6,BOTH,1,1,1,0,0,0,0,1,1,0.23168207135972876,0.9836310183549479
681,6,ATTENTION,1,1,1,0,0,0,0,0,0,0.2670303343691356,1.1889801617742006
497,8,BOTH,1,1,1,0,0,0,0,0,0,0.27598077688809675,1.269533057921874
360,8,MLP,1,1,1,1,1,1,1,0,1,0.2775533684777998,1.2784766659575961
10,16,MLP,0,1,0,0,0,0,0,0,0,0.2785208443350772,1.2852764152502318
478,8,BOTH,0,0,1,0,0,0,1,1,1,0.2772834286410451,1.2807818670312663
121,16,ATTENTION,1,1,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
996,5,ATTENTION,1,1,1,0,0,0,1,0,0,0.24590725982829476,1.064162286591715
163,16,ATTENTION,1,1,1,0,0,0,0,1,0,0.27851928376294693,1.2852131063914425
642,6,MLP,0,0,0,0,0,0,1,0,1,0.25173830425671206,1.1244581552414106
538,8,BOTH,1,1,1,1,1,1,0,0,1,0.2749360184243119,1.2587972199624764
839,5,MLP,0,0,0,0,0,0,1,1,1,0.15421579093383528,0.2041313520068872
630,6,MLP,0,0,0,0,0,0,0,1,0,0.2788686539253022,1.2826645878633953
732,6,ATTENTION,1,1,1,1,1,1,1,0,1,0.26693491760570304,1.195565473292705
242,16,BOTH,0,0,0,0,1,1,1,1,1,0.2785271331383665,1.2852207375047249
440,8,ATTENTION,0,0,0,0,0,0,1,0,0,0.2785208443350772,1.2852764152502318
354,8,MLP,0,0,0,1,1,1,0,0,1,0.2765231630057894,1.2749284659534106
530,8,BOTH,1,1,1,1,1,1,1,0,0,0.27732166323227514,1.2712152601914222
64,16,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
431,8,ATTENTION,1,1,1,1,1,1,0,0,0,0.27771094013758973,1.2748510059248088
348,8,MLP,1,1,1,1,1,1,0,1,0,0.27846944144292185,1.2794166082896719
871,5,MLP,1,1,1,1,0,0,1,1,1,0.024910531832376875,0.002102127233123678
355,8,MLP,0,0,0,0,0,0,0,0,1,0.2765231630057894,1.2749284659534106
175,16,ATTENTION,1,1,1,0,0,0,1,0,1,0.27851928376294693,1.2852131063914425
205,16,BOTH,1,0,1,1,1,1,1,1,1,0.2785271331383665,1.2852207375047249
315,8,MLP,0,0,0,1,0,0,1,1,1,0.2782263035104425,1.27793685233323
297,8,MLP,1,1,0,0,0,0,0,0,0,0.27702785974979655,1.2817934998921003
282,8,MLP,1,0,0,1,1,1,1,1,1,0.2766128758228142,1.272618600412087
802,6,BOTH,1,1,1,1,1,1,1,1,1,0.21111395983602613,0.8611088645150249
460,8,ATTENTION,0,0,0,0,0,0,0,1,1,0.2785208443350772,1.2852764152502318
167,16,ATTENTION,1,1,1,0,0,0,0,0,1,0.27851928376294693,1.2852131063914425
526,8,BOTH,0,0,0,1,1,1,0,0,0,0.27863146981919407,1.282046248444813
833,6,BOTH,1,1,1,1,1,1,1,1,1,0.21111395983602613,0.8611088645150249
219,16,BOTH,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
336,8,MLP,0,0,0,0,1,1,0,0,0,0.2785208443350772,1.2852764152502318
568,6,MLP,0,1,0,0,0,0,0,0,0,0.2788484384815949,1.2743942928292287
465,8,BOTH,0,0,0,1,1,1,1,1,1,0.27815321332023424,1.279290014746267
682,6,ATTENTION,1,1,1,0,0,0,1,1,1,0.2670303343691356,1.1889801617742006
911,5,MLP,1,1,1,0,0,0,0,0,1,0.10727253398431227,0.09090924370722862
649,6,MLP,0,0,0,1,1,1,1,1,1,0.24869652201794684,1.1075143853450542
34,16,MLP,1,1,1,1,0,0,1,1,1,0.2785208443350772,1.2852764152502318
776,6,BOTH,1,1,1,0,0,0,0,0,0,0.2385172706747091,1.0171486120991855
44,16,MLP,0,0,0,0,0,1,1,1,1,0.2785208443350772,1.2852764152502318
463,8,ATTENTION,0,0,0,1,1,1,1,1,1,0.27863146981919407,1.282046248444813
155,16,ATTENTION,1,1,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
922,5,MLP,1,1,1,1,1,1,0,1,1,0.0940622773954117,0.07644107526061968
254,16,BOTH,0,0,0,0,0,0,1,0,0,0.2785208443350772,1.2852764152502318
854,5,MLP,1,1,0,0,0,0,1,1,1,0.040145352515622144,0.019537953973369257
933,5,ATTENTION,1,0,0,1,1,1,1,1,1,0.2445921862172059,1.063633967548162
513,8,BOTH,0,0,0,1,1,0,1,1,1,0.27789202399420965,1.2764418156185597
604,6,MLP,1,1,1,1,1,0,1,1,1,0.22360767628027875,0.9456258451329649
85,16,MLP,1,1,1,1,1,1,0,1,1,0.2785208443350772,1.2852764152502318
583,6,MLP,0,1,1,0,0,0,1,1,1,0.24472238908440105,1.0702811845559312
843,5,MLP,1,0,0,0,0,0,0,0,0,0.2774703218714557,1.2696325147993022
69,16,MLP,1,1,1,1,1,1,0,1,0,0.27851928376294693,1.2852131063914425
832,6,BOTH,0,0,0,0,0,0,0,1,1,0.2738502050226438,1.2520177779980803
791,6,BOTH,1,1,1,1,1,0,0,0,0,0.24004418914821263,1.0212157999572284
143,16,ATTENTION,1,1,1,1,0,1,1,1,1,0.27851928376294693,1.2852131063914425
969,5,ATTENTION,1,1,1,0,1,0,0,0,0,0.2471238321408462,1.0676891021204415
559,6,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
766,6,BOTH,1,0,1,0,0,0,0,0,0,0.23886700307804798,1.0361133355941472
281,8,MLP,0,0,0,0,0,0,1,1,1,0.2782263035104425,1.27793685233323
644,6,MLP,1,1,1,0,0,0,0,1,1,0.24353830880454738,1.0697924876921645
790,6,BOTH,1,1,1,1,1,0,1,1,1,0.21103952318293548,0.8578066688743715
980,5,ATTENTION,1,1,1,1,0,1,1,1,1,0.24615994463670327,1.066382255691063
1041,5,BOTH,1,1,0,0,0,0,0,0,0,0.10935555956491894,0.11442128167051405
83,16,MLP,0,0,0,1,1,1,1,0,1,0.2785271331383665,1.2852207375047249
479,8,BOTH,0,0,1,0,0,0,0,0,0,0.27898818275405773,1.2919026922898937
893,5,MLP,0,0,0,0,1,1,1,1,1,0.15421579093383528,0.2041313520068872
746,6,BOTH,0,0,0,0,0,0,1,1,1,0.24869652201794684,1.1075143853450542
959,5,ATTENTION,1,1,1,0,0,0,1,1,1,0.24590725982829476,1.064162286591715
378,8,ATTENTION,1,0,0,0,0,0,0,0,0,0.27860684232890154,1.2769395096927156
307,8,MLP,1,1,1,1,1,1,0,0,0,0.2785175866119606,1.2827405384338042
33,16,MLP,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
423,8,ATTENTION,1,1,1,1,0,1,0,0,0,0.2777725908052835,1.2765035954976804
432,8,ATTENTION,0,0,0,1,1,1,1,1,1,0.27863146981919407,1.282046248444813
499,8,BOTH,1,1,1,1,0,0,1,1,1,0.2747592897680344,1.2670839944821342
134,16,ATTENTION,0,0,0,0,1,0,0,0,0,0.2785208443350772,1.2852764152502318
197,16,BOTH,0,0,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
169,16,ATTENTION,0,0,0,0,0,0,0,0,1,0.2785208443350772,1.2852764152502318
133,16,ATTENTION,0,0,0,0,1,0,1,1,1,0.2785208443350772,1.2852764152502318
677,6,ATTENTION,0,1,1,0,0,0,0,0,0,0.2763820900666897,1.2733105074855793
941,5,ATTENTION,0,0,1,1,1,1,1,1,1,0.27784459711386017,1.2688236642441308
251,16,BOTH,1,1,1,1,1,1,1,0,0,0.27851928376294693,1.2852131063914425
213,16,BOTH,1,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
409,8,ATTENTION,0,0,0,1,0,0,0,0,0,0.27867508634709537,1.286455253756982
225,16,BOTH,1,1,1,0,1,0,0,0,0,0.27851928376294693,1.2852131063914425
1022,5,ATTENTION,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
334,8,MLP,1,1,1,0,1,1,0,0,0,0.2785175866119606,1.2827405384338042
23,16,MLP,0,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
68,16,MLP,0,0,0,0,0,0,1,0,0,0.2785208443350772,1.2852764152502318
749,6,BOTH,1,0,0,0,0,0,1,1,1,0.21288996717718184,0.8766733052166007
148,16,ATTENTION,1,1,1,0,1,1,0,0,0,0.27851928376294693,1.2852131063914425
38,16,MLP,1,1,1,0,1,0,1,1,1,0.2785208443350772,1.2852764152502318
578,6,MLP,1,0,1,1,1,1,0,0,0,0.24563211081179712,1.071955635726424
32,16,MLP,1,1,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
82,16,MLP,1,1,1,0,0,0,1,0,1,0.2785208443350772,1.2852764152502318
413,8,ATTENTION,0,0,0,0,1,0,0,0,0,0.2786918902321742,1.2866667145005517
817,6,BOTH,1,1,1,1,1,1,0,0,1,0.23422115808629712,0.9956873392875184
1009,5,ATTENTION,0,0,0,1,1,1,1,1,0,0.2776623289642982,1.2825037584404828
54,16,MLP,1,1,1,0,1,1,1,1,1,0.2785208443350772,1.2852764152502318
566,6,MLP,0,1,0,1,1,1,0,0,0,0.2788484384815949,1.2743942928292287
699,6,ATTENTION,0,0,0,1,1,0,1,1,1,0.2790987667292941,1.2851829380622215
340,8,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
897,5,MLP,0,0,0,1,1,1,1,1,1,0.15421579093383528,0.2041313520068872
891,5,MLP,1,1,1,0,1,1,1,1,1,0.024910531832376875,0.002102127233123678
847,5,MLP,0,1,0,0,0,0,0,0,0,0.171922920090422,0.5046970174400937
751,6,BOTH,0,1,0,1,1,1,1,1,1,0.24952347341640616,1.107500115613731
128,16,ATTENTION,1,1,1,1,0,0,0,0,0,0.27851928376294693,1.2852131063914425
551,8,BOTH,1,1,1,0,0,0,0,1,1,0.2753911852448229,1.2615484364234848
541,8,BOTH,0,0,0,0,0,0,0,0,1,0.2765231630057894,1.2749284659534106
678,6,ATTENTION,1,1,1,1,1,1,1,1,1,0.26693491760570304,1.195565473292705
455,8,ATTENTION,0,0,0,1,1,1,1,0,1,0.27863146981919407,1.282046248444813
327,8,MLP,0,0,0,1,1,0,1,1,1,0.2782263035104425,1.27793685233323
65,16,MLP,1,1,1,1,1,1,1,0,0,0.27851928376294693,1.2852131063914425
228,16,BOTH,1,1,1,0,0,1,1,1,1,0.2785208443350772,1.2852764152502318
991,5,ATTENTION,0,0,0,1,1,1,0,0,0,0.2776623289642982,1.2825037584404828
198,16,BOTH,0,0,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
403,8,ATTENTION,1,1,1,0,0,0,1,1,1,0.27786666840054836,1.2750848440269638
898,5,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
173,16,ATTENTION,0,0,0,0,0,0,1,1,0,0.2785208443350772,1.2852764152502318
579,6,MLP,1,0,1,0,0,0,1,1,1,0.21763350591009284,0.9108439119776628
6,16,MLP,1,0,0,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
321,8,MLP,1,1,1,0,0,1,1,1,1,0.2759322079683527,1.2689976569023262
865,5,MLP,1,1,1,1,1,1,0,0,0,0.11113121030875008,0.09994637640739873
21,16,MLP,1,0,1,0,0,0,1,1,1,0.2785271331383665,1.2852207375047249
797,6,BOTH,0,0,0,1,0,1,0,0,0,0.2791184606302948,1.2927169208854412
209,16,BOTH,0,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
13,16,MLP,0,0,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
422,8,ATTENTION,1,1,1,1,0,1,1,1,1,0.2777725908052835,1.2765035954976804
71,16,MLP,0,0,0,1,1,1,0,1,0,0.2785208443350772,1.2852764152502318
46,16,MLP,1,1,1,1,1,0,1,1,1,0.2785208443350772,1.2852764152502318
950,5,ATTENTION,1,0,1,1,1,1,0,0,0,0.2481728158004454,1.0844578498587758
651,6,ATTENTION,0,0,0,1,1,1,1,1,1,0.27864433211692125,1.2844142984448899
2,16,MLP,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
724,6,ATTENTION,1,1,1,1,1,1,0,0,1,0.26693491760570304,1.195565473292705
279,8,MLP,0,0,0,1,1,1,1,1,1,0.2782263035104425,1.27793685233323
1018,5,ATTENTION,0,0,0,0,0,0,0,1,1,0.2785208443350772,1.2852764152502318
853,5,MLP,1,1,0,1,1,1,0,0,0,0.16396410148291646,0.426462742278709
220,16,BOTH,1,1,1,1,0,0,1,1,1,0.2785208443350772,1.2852764152502318
407,8,ATTENTION,1,1,1,1,0,0,0,0,0,0.27785235604826847,1.2754256637988377
848,5,MLP,0,0,1,1,1,1,1,1,1,0.04171881703190073,0.024426738620835338
210,16,BOTH,0,1,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
291,8,MLP,0,0,1,1,1,1,0,0,0,0.27845807397681005,1.2866668110083783
672,6,ATTENTION,1,0,1,0,0,0,1,1,1,0.26749344002099323,1.1963048569484118
549,8,BOTH,0,0,0,0,0,0,1,0,1,0.2777163984324311,1.2737399136533656
349,8,MLP,1,1,1,0,0,0,0,1,0,0.27846944144292185,1.2794166082896719
728,6,ATTENTION,1,1,1,1,1,1,1,1,0,0.26693491760570304,1.195565473292705
659,6,ATTENTION,0,1,0,1,1,1,0,0,0,0.2802354583064926,1.2899365074131541
537,8,BOTH,0,0,0,0,0,0,0,1,0,0.27885490286904485,1.283110499675077
367,8,MLP,0,0,0,0,0,0,0,1,1,0.27766581784810523,1.2798128154931665
394,8,ATTENTION,1,0,1,0,0,0,0,0,0,0.2778245601628509,1.2773335901440535
141,16,ATTENTION,0,0,0,1,1,0,1,1,1,0.2785208443350772,1.2852764152502318
705,6,ATTENTION,1,1,1,0,1,1,1,1,1,0.26683148102536447,1.1942243670072044
975,5,ATTENTION,0,0,0,0,0,1,0,0,0,0.2771798313520781,1.2716402942290197
881,5,MLP,0,0,0,0,0,1,1,1,1,0.15421579093383528,0.2041313520068872
543,8,BOTH,1,1,1,0,0,0,1,1,0,0.27650082863143594,1.2744570646126427
1040,5,BOTH,1,1,0,0,0,0,1,1,1,0.027654585193341436,0.0041179132771991395
849,5,MLP,0,0,1,1,1,1,0,0,0,0.1983784508768255,0.605749775206855
1033,5,BOTH,0,1,0,0,0,0,0,0,0,0.1528097764452905,0.3658474567335876
961,5,ATTENTION,1,1,1,0,0,0,1,1,1,0.24590725982829476,1.064162286591715
553,8,BOTH,0,0,0,0,0,0,0,1,1,0.27766581784810523,1.2798128154931665
172,16,ATTENTION,0,0,0,1,1,1,1,1,0,0.2785208443350772,1.2852764152502318
241,16,BOTH,1,1,1,0,1,1,0,0,0,0.27851928376294693,1.2852131063914425
113,16,ATTENTION,1,0,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
620,6,MLP,1,1,1,1,1,1,0,0,0,0.24838447589699195,1.0891186992901516
652,6,ATTENTION,0,0,0,1,1,1,0,0,0,0.27864433211692125,1.2844142984448899
486,8,BOTH,1,0,1,0,0,0,1,1,1,0.276273183697163,1.268699751629733
488,8,BOTH,0,1,1,1,1,1,1,1,1,0.2775488391520109,1.2751290001648332
685,6,ATTENTION,1,1,1,1,0,0,1,1,1,0.26682024595075143,1.1896843029424926
869,5,MLP,1,1,1,0,0,0,0,0,0,0.11113121030875008,0.09994637640739873
380,8,ATTENTION,0,1,0,1,1,1,0,0,0,0.2791953277831269,1.2874662543802473
277,16,BOTH,0,0,0,1,1,1,1,1,1,0.2785271331383665,1.2852207375047249
158,16,ATTENTION,1,1,1,1,1,1,1,0,0,0.27851928376294693,1.2852131063914425
857,5,MLP,1,0,1,1,1,1,0,0,0,0.1930567993263047,0.5665579654511652
669,6,ATTENTION,1,1,0,0,0,0,0,0,0,0.26827700627396456,1.2148294819834442
702,6,ATTENTION,1,1,1,1,0,1,0,0,0,0.2672802911122937,1.1938525458231155
516,8,BOTH,1,1,1,1,0,1,0,0,0,0.27570561220088524,1.2669681987052694
758,6,BOTH,0,0,1,0,0,0,0,0,0,0.2736396569998379,1.213821624763057
52,16,MLP,0,0,0,1,0,1,1,1,1,0.2785208443350772,1.2852764152502318
266,16,BOTH,0,0,0,0,0,0,1,1,0,0.2785208443350772,1.2852764152502318
981,5,ATTENTION,1,1,1,1,0,1,0,0,0,0.24615994463670327,1.066382255691063
230,16,BOTH,0,0,0,0,0,1,1,1,1,0.2785271331383665,1.2852207375047249
610,6,MLP,0,0,0,1,0,1,1,1,1,0.24869652201794684,1.1075143853450542
1028,5,BOTH,1,0,0,0,0,0,1,1,1,0.12766156700889625,0.1517711868196604
888,5,MLP,1,1,1,1,0,1,0,0,0,0.11113121030875008,0.09994637640739873
226,16,BOTH,0,0,0,0,1,0,1,1,1,0.2785208443350772,1.2852764152502318
157,16,ATTENTION,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
311,8,MLP,1,1,1,0,0,0,0,0,0,0.2785175866119606,1.2827405384338042
135,16,ATTENTION,1,1,1,0,0,1,1,1,1,0.27851928376294693,1.2852131063914425
8,16,MLP,0,1,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
706,6,ATTENTION,1,1,1,0,1,1,0,0,0,0.26683148102536447,1.1942243670072044
217,16,BOTH,1,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
392,8,ATTENTION,1,0,1,1,1,1,0,0,0,0.277860544334632,1.2776053506689535
663,6,ATTENTION,0,0,1,1,1,1,0,0,0,0.2772981643605246,1.2759272420976968
433,8,ATTENTION,0,0,0,1,1,1,0,0,0,0.27863146981919407,1.282046248444813
1026,5,BOTH,1,0,0,1,1,1,1,1,1,0.12997785557526545,0.15023789362200932
841,5,MLP,1,0,0,1,1,1,0,0,0,0.2774703218714557,1.2696325147993022
647,6,MLP,1,1,1,1,1,1,1,1,1,0.22360767628027875,0.9456258451329649
451,8,ATTENTION,0,0,0,1,1,1,1,1,0,0.27863146981919407,1.282046248444813
535,8,BOTH,1,1,1,0,0,0,0,1,0,0.2753788095945758,1.2678232187861334
385,8,ATTENTION,0,0,1,0,0,0,1,1,1,0.2782746918060328,1.2802317233467815
600,6,MLP,1,1,1,0,0,1,1,1,1,0.22360767628027875,0.9456258451329649
554,8,BOTH,1,1,1,1,1,1,1,1,1,0.27460850662390995,1.2602041330414018
517,8,BOTH,0,0,0,1,0,1,1,1,1,0.2781223664857437,1.2791021924406718
514,8,BOTH,0,0,0,1,1,0,0,0,0,0.2786084714212416,1.2860592992203264
919,5,MLP,1,1,1,0,0,0,1,0,1,0.027885765470634743,0.004531311239061182
550,8,BOTH,1,1,1,1,1,1,0,1,1,0.27490054850060375,1.2565330557813452
887,5,MLP,1,1,1,1,0,1,1,1,1,0.024910531832376875,0.002102127233123678
43,16,MLP,1,1,1,0,0,1,0,0,0,0.27851928376294693,1.2852131063914425
331,8,MLP,0,0,0,1,0,1,1,1,1,0.2782263035104425,1.27793685233323
939,5,ATTENTION,0,1,0,0,0,0,1,1,1,0.2736147645144286,1.2510979090986016
243,16,BOTH,0,0,0,0,1,1,0,0,0,0.2785208443350772,1.2852764152502318
862,5,MLP,0,1,1,0,0,0,1,1,1,0.02544718530197197,0.001783744887800076
26,16,MLP,0,1,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
53,16,MLP,0,0,0,1,0,1,0,0,0,0.2785208443350772,1.2852764152502318
1020,5,ATTENTION,1,1,1,0,0,0,1,1,1,0.24590725982829476,1.064162286591715
247,16,BOTH,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
596,6,MLP,1,1,1,0,1,0,1,1,1,0.22360767628027875,0.9456258451329649
968,5,ATTENTION,1,1,1,0,1,0,1,1,1,0.2471238321408462,1.0676891021204415
453,8,ATTENTION,1,1,1,1,1,1,1,0,1,0.27771094013758973,1.2748510059248088
275,16,BOTH,1,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
1,16,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
487,8,BOTH,1,0,1,0,0,0,0,0,0,0.276791797084086,1.2759688137183771
79,16,MLP,0,0,0,1,1,1,1,1,0,0.2785208443350772,1.2852764152502318
